date,item,Price,item_count
2023-05-17,Coffee,10.61,8
2023-05-17,Juice,6.42,8
2023-05-17,Special_3_B,9.19,6
2023-05-17,Taco,8.24,17
2023-05-17,Soup,5.06,6
2023-05-17,Coffee,11.27,12
2023-05-17,Salad,11.24,8
2023-05-17,Pasta,6.42,12
2023-05-17,Sushi,10.09,12
2023-05-17,Burger,6.19,11
2023-05-17,Special_4_A,7.59,10
2023-05-17,Salad,5.37,11
2023-05-17,Sushi,7.27,10
2023-05-17,Sandwich,3.65,11
2023-05-17,Soup,8.46,6
2023-05-17,Taco,2.06,8
2023-05-17,Coffee,5.41,8
2023-05-17,Soup,5.23,21
2023-05-17,Sushi,13.5,10
2023-05-17,Burger,9.84,8
2023-05-17,Pasta,6.64,9
2023-05-17,Coffee,10.03,8
2023-05-17,Pasta,4.9,7
2023-05-17,Special_6_B,11.21,21
2023-05-17,Sushi,3.61,7
2023-05-17,Salad,5.26,10
2023-05-17,Pizza,12.13,13
2023-05-17,Special_6_A,9.73,10
2023-05-18,Special_1_B,7.41,7
2023-05-18,Pizza,7.74,13
2023-05-18,Soup,12.06,14
2023-05-18,Pasta,7.93,11
2023-05-18,Burger,8.0,7
2023-05-18,Sandwich,11.6,10
2023-05-18,Sushi,13.18,17
2023-05-18,Sandwich,12.15,7
2023-05-18,Special_2_B,9.84,8
2023-05-18,Soup,8.01,9
2023-05-18,Pizza,8.17,26
2023-05-18,Salad,9.78,13
2023-05-18,Coffee,9.61,18
2023-05-18,Special_2_A,7.39,13
2023-05-18,Taco,11.33,19
2023-05-18,Special_3_A,6.7,14
2023-05-18,Taco,7.07,15
2023-05-18,Juice,8.46,6
2023-05-18,Salad,9.68,12
2023-05-18,Special_3_B,8.24,7
2023-05-18,Coffee,9.02,7
2023-05-18,Sushi,11.03,9
2023-05-18,Pasta,5.16,7
2023-05-18,Pizza,8.5,11
2023-05-18,Taco,2.43,13
2023-05-18,Pasta,5.74,13
2023-05-18,Sandwich,4.15,2
2023-05-18,Soup,10.73,10
2023-05-18,Special_4_B,10.87,14
2023-05-18,Taco,6.12,12
2023-05-18,Sushi,13.98,17
2023-05-18,Salad,5.76,6
2023-05-18,Special_5_B,2.78,12
2023-05-18,Special_5_A,20.09,7
2023-05-18,Pasta,7.02,6
2023-05-18,Sandwich,11.86,12
2023-05-18,Sushi,4.28,16
2023-05-18,Special_6_B,11.73,5
2023-05-18,Taco,9.66,7
2023-05-18,Special_6_A,10.31,6
2023-05-18,Pasta,5.96,8
2023-05-18,Pizza,11.51,7
2023-05-18,Juice,7.53,5
2023-05-18,Coffee,10.2,11
2023-05-18,Salad,5.66,7
2023-05-19,Pizza,7.08,14
2023-05-19,Special_1_B,7.67,13
2023-05-19,Sushi,8.08,15
2023-05-19,Sandwich,11.04,16
2023-05-19,Pasta,8.16,14
2023-05-19,Taco,12.46,16
2023-05-19,Salad,11.12,10
2023-05-19,Burger,5.87,18
2023-05-19,Sushi,11.03,19
2023-05-19,Coffee,9.6,15
2023-05-19,Sushi,10.79,8
2023-05-19,Soup,4.04,10
2023-05-19,Pasta,6.94,14
2023-05-19,Burger,5.95,19
2023-05-19,Salad,9.8,9
2023-05-19,Sandwich,4.18,12
2023-05-19,Special_4_B,10.53,11
2023-05-19,Sushi,6.96,12
2023-05-19,Soup,8.7,10
2023-05-19,Special_4_A,8.85,19
2023-05-19,Taco,2.35,13
2023-05-19,Taco,5.77,10
2023-05-19,Salad,7.01,16
2023-05-19,Sushi,14.18,20
2023-05-19,Soup,5.31,15
2023-05-19,Pasta,5.13,6
2023-05-19,Coffee,12.17,13
2023-05-19,Juice,6.72,10
2023-05-19,Special_6_B,11.8,19
2023-05-19,Special_6_A,9.65,11
2023-05-19,Salad,4.87,7
2023-05-19,Taco,10.65,12
2023-05-19,Pizza,13.22,5
2023-05-20,Pasta,7.11,13
2023-05-20,Sandwich,10.89,26
2023-05-20,Juice,7.81,20
2023-05-20,Burger,8.19,6
2023-05-20,Pizza,6.66,18
2023-05-20,Special_1_A,7.74,12
2023-05-20,Special_2_B,11.29,11
2023-05-20,Coffee,9.66,33
2023-05-20,Special_2_A,6.59,19
2023-05-20,Salad,9.28,11
2023-05-20,Sushi,12.42,21
2023-05-20,Taco,10.63,14
2023-05-20,Sandwich,10.85,13
2023-05-20,Burger,6.72,10
2023-05-20,Pasta,6.86,13
2023-05-20,Coffee,9.48,14
2023-05-20,Sushi,8.15,23
2023-05-20,Salad,9.69,24
2023-05-20,Special_3_B,10.21,3
2023-05-20,Special_3_A,5.14,15
2023-05-20,Juice,8.25,8
2023-05-20,Pizza,7.8,11
2023-05-20,Sushi,9.9,11
2023-05-20,Pasta,7.24,17
2023-05-20,Taco,2.29,12
2023-05-20,Soup,7.55,7
2023-05-20,Sandwich,3.12,6
2023-05-20,Salad,6.13,11
2023-05-20,Soup,4.97,16
2023-05-20,Sandwich,11.57,11
2023-05-20,Coffee,6.77,16
2023-05-20,Salad,4.88,8
2023-05-20,Special_5_A,16.81,3
2023-05-20,Burger,9.51,17
2023-05-20,Taco,5.73,7
2023-05-20,Special_5_B,3.18,16
2023-05-20,Juice,8.52,6
2023-05-20,Juice,6.74,17
2023-05-20,Pizza,13.54,12
2023-05-20,Coffee,11.25,9
2023-05-20,Pasta,5.58,12
2023-05-20,Special_6_A,8.21,9
2023-05-20,Sushi,3.7,27
2023-05-21,Soup,13.54,14
2023-05-21,Sushi,6.84,28
2023-05-21,Burger,8.06,9
2023-05-21,Sandwich,10.62,23
2023-05-21,Sushi,11.26,18
2023-05-21,Burger,5.42,14
2023-05-21,Special_2_A,6.54,18
2023-05-21,Sandwich,11.78,9
2023-05-21,Pizza,9.59,26
2023-05-21,Juice,7.02,10
2023-05-21,Coffee,9.94,18
2023-05-21,Salad,9.89,10
2023-05-21,Pasta,5.79,15
2023-05-21,Sushi,9.34,15
2023-05-21,Burger,5.98,11
2023-05-21,Juice,8.22,14
2023-05-21,Special_3_B,8.47,7
2023-05-21,Taco,8.69,14
2023-05-21,Sandwich,3.94,7
2023-05-21,Soup,8.51,17
2023-05-21,Sushi,7.69,7
2023-05-21,Taco,2.27,12
2023-05-21,Special_4_B,9.93,9
2023-05-21,Sandwich,13.61,14
2023-05-21,Salad,5.59,6
2023-05-21,Sushi,13.02,6
2023-05-21,Coffee,5.48,13
2023-05-21,Taco,6.18,12
2023-05-21,Special_5_A,15.83,6
2023-05-21,Soup,4.6,21
2023-05-21,Juice,7.02,15
2023-05-21,Taco,10.6,15
2023-05-21,Special_6_A,10.52,11
2023-05-21,Coffee,10.86,8
2023-05-21,Salad,4.55,12
2023-05-22,Juice,7.66,6
2023-05-22,Special_1_A,9.26,8
2023-05-22,Soup,12.52,10
2023-05-22,Special_1_B,6.87,16
2023-05-22,Pizza,7.56,8
2023-05-22,Special_2_A,6.32,15
2023-05-22,Burger,6.24,14
2023-05-22,Soup,7.69,17
2023-05-22,Sandwich,11.65,7
2023-05-22,Pizza,9.2,12
2023-05-22,Salad,10.64,7
2023-05-22,Taco,10.73,12
2023-05-22,Juice,7.66,13
2023-05-22,Coffee,11.49,11
2023-05-22,Soup,4.51,5
2023-05-22,Salad,10.15,15
2023-05-22,Pasta,6.29,20
2023-05-22,Special_3_B,10.72,10
2023-05-22,Coffee,11.43,19
2023-05-22,Pasta,5.57,16
2023-05-22,Salad,4.55,3
2023-05-22,Special_4_A,8.56,15
2023-05-22,Special_4_B,10.74,13
2023-05-22,Special_5_A,17.74,4
2023-05-22,Sandwich,15.61,12
2023-05-22,Soup,4.96,16
2023-05-22,Coffee,5.74,9
2023-05-22,Special_6_B,11.68,10
2023-05-22,Taco,12.58,13
2023-05-22,Coffee,11.38,5
2023-05-22,Pasta,5.35,7
2023-05-22,Juice,6.87,13
2023-05-23,Special_1_A,8.79,7
2023-05-23,Pasta,8.05,9
2023-05-23,Pizza,7.72,12
2023-05-23,Juice,6.34,9
2023-05-23,Sushi,8.69,21
2023-05-23,Pasta,9.23,12
2023-05-23,Taco,11.26,10
2023-05-23,Juice,6.97,11
2023-05-23,Sandwich,12.54,9
2023-05-23,Coffee,9.06,10
2023-05-23,Special_3_B,8.39,4
2023-05-23,Pasta,6.0,15
2023-05-23,Burger,6.45,12
2023-05-23,Special_4_A,9.13,12
2023-05-23,Soup,9.22,10
2023-05-23,Sandwich,3.89,10
2023-05-23,Pizza,10.07,15
2023-05-23,Salad,5.44,4
2023-05-23,Sushi,13.1,14
2023-05-23,Coffee,5.43,7
2023-05-23,Burger,13.63,18
2023-05-23,Sandwich,14.39,20
2023-05-23,Taco,5.45,8
2023-05-23,Salad,6.28,5
2023-05-23,Coffee,10.87,7
2023-05-23,Sushi,3.25,22
2023-05-23,Taco,11.56,11
2023-05-23,Special_6_B,10.87,9
2023-05-23,Pizza,13.32,12
2023-05-23,Juice,6.61,13
2023-05-24,Soup,12.7,7
2023-05-24,Juice,6.83,9
2023-05-24,Sushi,7.96,7
2023-05-24,Sandwich,10.45,14
2023-05-24,Special_1_A,9.01,9
2023-05-24,Burger,7.51,4
2023-05-24,Special_1_B,6.99,7
2023-05-24,Pasta,9.71,9
2023-05-24,Juice,6.38,11
2023-05-24,Taco,10.35,15
2023-05-24,Special_2_A,6.41,14
2023-05-24,Pizza,7.82,18
2023-05-24,Salad,11.01,12
2023-05-24,Taco,8.62,17
2023-05-24,Sushi,10.59,6
2023-05-24,Pasta,5.7,18
2023-05-24,Coffee,11.03,5
2023-05-24,Burger,6.5,10
2023-05-24,Salad,12.38,12
2023-05-24,Special_4_B,9.84,6
2023-05-24,Taco,2.56,18
2023-05-24,Sandwich,4.07,9
2023-05-24,Sushi,7.7,9
2023-05-24,Special_4_A,7.73,8
2023-05-24,Pasta,5.43,10
2023-05-24,Salad,6.11,7
2023-05-24,Soup,4.98,12
2023-05-24,Sushi,13.64,19
2023-05-24,Juice,10.93,7
2023-05-24,Taco,5.72,7
2023-05-24,Burger,11.63,10
2023-05-24,Sandwich,14.56,12
2023-05-24,Pasta,6.25,8
2023-05-24,Salad,6.28,12
2023-05-24,Pasta,5.81,8
2023-05-24,Special_6_A,9.39,3
2023-05-24,Pizza,14.2,7
2023-05-24,Salad,4.51,3
2023-05-25,Soup,12.22,10
2023-05-25,Special_1_A,9.7,9
2023-05-25,Special_1_B,8.11,8
2023-05-25,Sushi,7.62,14
2023-05-25,Burger,8.65,14
2023-05-25,Salad,8.93,8
2023-05-25,Soup,7.39,14
2023-05-25,Sushi,13.42,10
2023-05-25,Pasta,8.83,10
2023-05-25,Burger,5.57,12
2023-05-25,Special_2_B,9.88,8
2023-05-25,Sandwich,10.2,5
2023-05-25,Special_3_B,9.63,1
2023-05-25,Pasta,6.73,16
2023-05-25,Special_3_A,5.88,17
2023-05-25,Salad,7.98,11
2023-05-25,Juice,8.87,6
2023-05-25,Sushi,10.42,5
2023-05-25,Coffee,10.86,15
2023-05-25,Special_4_B,10.0,10
2023-05-25,Sushi,8.1,8
2023-05-25,Taco,2.38,11
2023-05-25,Pizza,8.48,17
2023-05-25,Pasta,7.27,10
2023-05-25,Salad,5.56,14
2023-05-25,Special_4_A,9.01,8
2023-05-25,Sandwich,3.65,14
2023-05-25,Salad,6.25,9
2023-05-25,Taco,6.49,7
2023-05-25,Pasta,6.26,7
2023-05-25,Special_5_B,3.11,14
2023-05-25,Soup,5.01,8
2023-05-25,Juice,8.98,12
2023-05-25,Burger,12.41,12
2023-05-25,Sushi,15.75,10
2023-05-25,Taco,9.99,14
2023-05-25,Salad,5.29,7
2023-05-25,Pasta,4.38,12
2023-05-25,Sushi,3.49,19
2023-05-25,Juice,6.12,13
2023-05-25,Special_6_B,11.54,13
2023-05-25,Special_6_A,9.13,9
2023-05-25,Pizza,12.61,4
2023-05-26,Special_1_B,7.52,8
2023-05-26,Burger,6.77,9
2023-05-26,Pizza,8.59,9
2023-05-26,Pasta,8.69,18
2023-05-26,Juice,7.98,10
2023-05-26,Sandwich,10.48,25
2023-05-26,Burger,5.04,15
2023-05-26,Special_2_A,6.5,30
2023-05-26,Pasta,7.76,10
2023-05-26,Pizza,8.38,22
2023-05-26,Pasta,5.91,12
2023-05-26,Special_3_A,6.97,13
2023-05-26,Special_3_B,8.22,4
2023-05-26,Sushi,10.38,7
2023-05-26,Coffee,10.47,9
2023-05-26,Burger,6.15,12
2023-05-26,Salad,11.36,17
2023-05-26,Taco,2.57,14
2023-05-26,Soup,9.74,11
2023-05-26,Pizza,8.49,10
2023-05-26,Special_4_B,10.23,16
2023-05-26,Pasta,7.13,10
2023-05-26,Salad,5.99,5
2023-05-26,Taco,5.26,11
2023-05-26,Soup,4.45,17
2023-05-26,Sushi,15.72,11
2023-05-26,Juice,8.78,10
2023-05-26,Special_6_A,9.58,13
2023-05-26,Juice,5.83,12
2023-05-26,Pasta,5.56,13
2023-05-26,Special_6_B,11.07,14
2023-05-26,Sushi,4.57,14
2023-05-26,Pizza,13.52,16
2023-05-27,Pizza,7.9,17
2023-05-27,Juice,8.26,11
2023-05-27,Sushi,8.62,16
2023-05-27,Special_1_B,7.22,7
2023-05-27,Burger,7.81,11
2023-05-27,Taco,12.38,13
2023-05-27,Burger,5.85,14
2023-05-27,Coffee,9.57,31
2023-05-27,Sushi,10.09,12
2023-05-27,Juice,7.72,14
2023-05-27,Sandwich,12.97,12
2023-05-27,Pasta,10.24,24
2023-05-27,Soup,8.38,12
2023-05-27,Salad,9.77,15
2023-05-27,Taco,8.74,18
2023-05-27,Special_3_B,10.02,5
2023-05-27,Salad,10.4,18
2023-05-27,Burger,6.04,6
2023-05-27,Pasta,6.13,21
2023-05-27,Special_4_A,7.4,18
2023-05-27,Taco,2.87,12
2023-05-27,Special_4_B,9.48,9
2023-05-27,Burger,11.76,22
2023-05-27,Soup,5.97,15
2023-05-27,Coffee,5.45,15
2023-05-27,Sandwich,13.95,13
2023-05-27,Pasta,6.18,13
2023-05-27,Special_6_A,9.94,12
2023-05-27,Taco,10.72,25
2023-05-27,Sushi,4.18,30
2023-05-27,Salad,5.78,14
2023-05-27,Coffee,10.96,6
2023-05-28,Sandwich,10.8,18
2023-05-28,Pasta,7.35,18
2023-05-28,Juice,7.48,14
2023-05-28,Soup,11.73,20
2023-05-28,Burger,8.22,9
2023-05-28,Burger,5.65,15
2023-05-28,Pizza,10.63,22
2023-05-28,Sandwich,11.31,14
2023-05-28,Salad,10.5,13
2023-05-28,Juice,6.04,11
2023-05-28,Taco,9.15,21
2023-05-28,Sushi,9.62,13
2023-05-28,Special_3_B,8.15,8
2023-05-28,Burger,7.13,10
2023-05-28,Salad,5.32,13
2023-05-28,Sushi,8.66,14
2023-05-28,Pasta,5.35,25
2023-05-28,Soup,10.97,12
2023-05-28,Burger,11.1,19
2023-05-28,Juice,8.92,11
2023-05-28,Taco,5.62,11
2023-05-28,Soup,4.81,14
2023-05-28,Sandwich,12.86,9
2023-05-28,Special_5_B,3.46,18
2023-05-28,Pizza,13.19,7
2023-05-28,Special_6_B,13.45,17
2023-05-28,Juice,6.93,15
2023-05-28,Taco,11.87,16
2023-05-29,Pasta,7.28,8
2023-05-29,Burger,8.0,4
2023-05-29,Special_1_A,9.34,15
2023-05-29,Special_1_B,7.64,4
2023-05-29,Sushi,8.26,23
2023-05-29,Pizza,6.23,13
2023-05-29,Soup,12.42,9
2023-05-29,Sandwich,10.68,13
2023-05-29,Juice,6.47,9
2023-05-29,Sandwich,9.68,5
2023-05-29,Taco,11.65,16
2023-05-29,Pizza,9.87,12
2023-05-29,Soup,8.6,13
2023-05-29,Pasta,8.4,10
2023-05-29,Sushi,11.58,16
2023-05-29,Coffee,13.32,12
2023-05-29,Special_3_A,6.73,12
2023-05-29,Soup,4.52,11
2023-05-29,Special_3_B,9.63,8
2023-05-29,Sushi,11.45,5
2023-05-29,Taco,7.61,19
2023-05-29,Juice,8.84,13
2023-05-29,Salad,10.37,12
2023-05-29,Sandwich,3.85,10
2023-05-29,Taco,2.47,10
2023-05-29,Special_4_A,8.24,10
2023-05-29,Pasta,6.14,14
2023-05-29,Salad,5.27,10
2023-05-29,Pizza,8.2,9
2023-05-29,Coffee,5.81,9
2023-05-29,Sandwich,15.43,18
2023-05-29,Taco,6.73,14
2023-05-29,Soup,5.81,14
2023-05-29,Special_5_A,18.11,7
2023-05-29,Pasta,7.05,16
2023-05-29,Salad,6.4,10
2023-05-29,Special_5_B,3.59,12
2023-05-29,Sushi,11.26,11
2023-05-29,Pasta,4.88,11
2023-05-29,Special_6_B,11.31,6
2023-05-29,Juice,6.87,11
2023-05-29,Special_6_A,9.99,12
2023-05-29,Coffee,12.25,7
2023-05-29,Taco,11.24,11
2023-05-29,Salad,5.01,8
2023-05-29,Pizza,12.19,14
2023-05-29,Sushi,3.76,12
2023-05-30,Special_1_A,9.06,15
2023-05-30,Pizza,7.59,12
2023-05-30,Burger,8.9,4
2023-05-30,Sushi,8.46,13
2023-05-30,Pasta,7.43,15
2023-05-30,Sushi,11.76,13
2023-05-30,Pasta,8.62,9
2023-05-30,Juice,7.49,8
2023-05-30,Special_2_B,10.89,4
2023-05-30,Pizza,10.64,17
2023-05-30,Special_2_A,5.54,17
2023-05-30,Coffee,10.17,15
2023-05-30,Sandwich,10.76,5
2023-05-30,Sushi,8.78,16
2023-05-30,Salad,10.23,13
2023-05-30,Soup,4.73,9
2023-05-30,Pasta,6.21,14
2023-05-30,Taco,8.89,12
2023-05-30,Soup,9.88,8
2023-05-30,Special_4_B,11.05,7
2023-05-30,Special_4_A,10.42,18
2023-05-30,Pasta,6.01,24
2023-05-30,Taco,2.59,9
2023-05-30,Salad,6.26,3
2023-05-30,Sandwich,3.82,9
2023-05-30,Sushi,8.15,7
2023-05-30,Salad,6.24,4
2023-05-30,Taco,4.95,9
2023-05-30,Sushi,14.28,9
2023-05-30,Burger,11.97,12
2023-05-30,Sandwich,13.77,12
2023-05-30,Special_5_A,17.86,7
2023-05-30,Pizza,12.58,10
2023-05-30,Special_6_B,10.93,8
2023-05-30,Pasta,6.22,6
2023-05-30,Salad,4.87,7
2023-05-30,Sushi,3.22,18
2023-05-30,Juice,7.5,15
2023-05-30,Coffee,9.68,7
2023-05-30,Special_6_A,8.3,7
2023-05-30,Taco,11.31,15
2023-05-31,Soup,11.82,8
2023-05-31,Juice,7.62,13
2023-05-31,Pizza,6.76,8
2023-05-31,Sushi,9.24,8
2023-05-31,Pasta,8.06,19
2023-05-31,Special_1_B,7.64,10
2023-05-31,Special_1_A,8.08,17
2023-05-31,Burger,6.99,8
2023-05-31,Sandwich,11.43,16
2023-05-31,Sandwich,11.41,7
2023-05-31,Soup,7.32,5
2023-05-31,Coffee,11.79,16
2023-05-31,Juice,6.94,13
2023-05-31,Burger,5.05,10
2023-05-31,Taco,12.0,15
2023-05-31,Pasta,6.65,13
2023-05-31,Special_3_B,10.23,4
2023-05-31,Salad,10.19,17
2023-05-31,Sushi,9.99,15
2023-05-31,Special_4_B,10.09,4
2023-05-31,Soup,10.62,10
2023-05-31,Pasta,5.93,14
2023-05-31,Taco,2.42,13
2023-05-31,Salad,6.57,4
2023-05-31,Burger,13.3,19
2023-05-31,Pasta,6.7,13
2023-05-31,Special_5_A,15.86,8
2023-05-31,Juice,7.22,12
2023-05-31,Special_6_A,8.72,11
2023-05-31,Special_6_B,10.71,15
2023-05-31,Taco,10.88,17
2023-05-31,Coffee,8.66,7
2023-05-31,Salad,4.76,6
2023-05-31,Pizza,10.87,5
2023-05-31,Sushi,3.72,14
2023-05-31,Pasta,4.98,12
2023-06-01,Pasta,5.63,17
2023-06-01,Pizza,7.05,13
2023-06-01,Sandwich,11.26,20
2023-06-01,Sushi,8.67,19
2023-06-01,Soup,11.09,8
2023-06-01,Special_1_A,9.32,16
2023-06-01,Special_2_B,11.84,11
2023-06-01,Sushi,9.91,5
2023-06-01,Soup,9.65,14
2023-06-01,Pasta,8.09,22
2023-06-01,Sandwich,11.03,6
2023-06-01,Juice,6.91,13
2023-06-01,Salad,8.28,4
2023-06-01,Soup,4.75,8
2023-06-01,Pasta,5.95,8
2023-06-01,Special_3_A,6.32,13
2023-06-01,Salad,8.52,14
2023-06-01,Taco,8.49,20
2023-06-01,Sandwich,3.59,12
2023-06-01,Pasta,6.56,19
2023-06-01,Soup,9.18,9
2023-06-01,Taco,2.41,11
2023-06-01,Pizza,8.66,10
2023-06-01,Special_4_A,8.22,9
2023-06-01,Burger,11.66,14
2023-06-01,Coffee,6.19,16
2023-06-01,Sushi,13.47,6
2023-06-01,Sandwich,13.88,15
2023-06-01,Coffee,9.83,7
2023-06-01,Juice,7.18,15
2023-06-01,Special_6_A,9.33,13
2023-06-01,Pizza,13.92,10
2023-06-01,Pasta,6.12,11
2023-06-01,Salad,5.49,10
2023-06-02,Pasta,6.25,20
2023-06-02,Special_1_A,8.28,12
2023-06-02,Pizza,7.61,12
2023-06-02,Burger,7.05,7
2023-06-02,Sushi,8.87,10
2023-06-02,Sandwich,12.06,12
2023-06-02,Soup,11.29,13
2023-06-02,Special_1_B,6.63,12
2023-06-02,Pizza,9.3,22
2023-06-02,Juice,7.12,12
2023-06-02,Pasta,8.31,18
2023-06-02,Taco,10.38,19
2023-06-02,Coffee,10.06,15
2023-06-02,Special_2_A,5.96,27
2023-06-02,Salad,10.36,15
2023-06-02,Sandwich,8.91,6
2023-06-02,Salad,10.29,11
2023-06-02,Juice,8.64,10
2023-06-02,Soup,3.98,8
2023-06-02,Burger,5.82,10
2023-06-02,Pasta,5.8,13
2023-06-02,Special_3_B,9.5,10
2023-06-02,Special_3_A,6.13,11
2023-06-02,Coffee,8.58,11
2023-06-02,Taco,8.16,11
2023-06-02,Taco,2.78,13
2023-06-02,Pizza,8.72,18
2023-06-02,Special_4_B,10.11,17
2023-06-02,Pasta,5.93,17
2023-06-02,Salad,5.41,8
2023-06-02,Sushi,7.74,7
2023-06-02,Burger,12.78,13
2023-06-02,Sandwich,14.92,17
2023-06-02,Pasta,6.5,14
2023-06-02,Taco,5.23,16
2023-06-02,Soup,4.34,14
2023-06-02,Pasta,6.24,8
2023-06-02,Coffee,11.75,8
2023-06-02,Special_6_B,10.35,13
2023-06-02,Pizza,13.85,10
2023-06-02,Juice,6.55,11
2023-06-02,Salad,5.41,6
2023-06-03,Sushi,7.22,19
2023-06-03,Special_1_B,7.05,11
2023-06-03,Pizza,7.54,17
2023-06-03,Juice,8.56,21
2023-06-03,Burger,9.06,11
2023-06-03,Soup,11.56,13
2023-06-03,Sandwich,12.2,14
2023-06-03,Special_1_A,8.79,19
2023-06-03,Sandwich,8.85,11
2023-06-03,Soup,7.49,23
2023-06-03,Salad,7.7,7
2023-06-03,Juice,7.62,11
2023-06-03,Coffee,8.89,13
2023-06-03,Soup,3.94,19
2023-06-03,Burger,7.04,15
2023-06-03,Salad,11.02,13
2023-06-03,Special_3_A,5.48,14
2023-06-03,Sushi,10.69,11
2023-06-03,Pasta,6.54,25
2023-06-03,Salad,6.55,6
2023-06-03,Special_4_A,8.99,24
2023-06-03,Pizza,7.65,17
2023-06-03,Sandwich,3.49,19
2023-06-03,Sushi,7.35,9
2023-06-03,Soup,4.81,20
2023-06-03,Sandwich,13.14,15
2023-06-03,Coffee,5.38,13
2023-06-03,Burger,11.46,13
2023-06-03,Special_5_B,2.82,11
2023-06-03,Juice,9.52,14
2023-06-03,Juice,6.89,14
2023-06-03,Taco,11.91,17
2023-06-03,Pasta,6.06,14
2023-06-03,Pizza,12.2,17
2023-06-03,Special_6_A,8.94,14
2023-06-03,Salad,6.35,5
2023-06-03,Special_6_B,11.1,13
2023-06-04,Special_1_A,10.41,14
2023-06-04,Soup,12.02,17
2023-06-04,Special_1_B,7.94,13
2023-06-04,Sandwich,12.57,20
2023-06-04,Sushi,11.54,18
2023-06-04,Pasta,10.19,15
2023-06-04,Juice,8.12,16
2023-06-04,Special_2_A,6.68,17
2023-06-04,Burger,5.54,19
2023-06-04,Special_2_B,10.31,6
2023-06-04,Coffee,10.08,19
2023-06-04,Pizza,9.33,15
2023-06-04,Salad,10.24,13
2023-06-04,Special_3_B,8.94,9
2023-06-04,Juice,9.08,7
2023-06-04,Burger,6.51,15
2023-06-04,Special_3_A,5.75,15
2023-06-04,Soup,4.54,15
2023-06-04,Pasta,5.99,16
2023-06-04,Sushi,10.14,13
2023-06-04,Coffee,10.67,22
2023-06-04,Soup,8.84,8
2023-06-04,Salad,5.68,11
2023-06-04,Special_4_A,9.1,11
2023-06-04,Taco,2.36,16
2023-06-04,Special_4_B,10.18,15
2023-06-04,Salad,6.22,7
2023-06-04,Coffee,5.35,20
2023-06-04,Special_5_A,17.18,12
2023-06-04,Taco,5.86,13
2023-06-04,Special_6_A,10.52,8
2023-06-04,Pizza,14.81,8
2023-06-04,Special_6_B,14.36,25
2023-06-04,Coffee,10.89,6
2023-06-04,Pasta,5.44,13
2023-06-05,Sandwich,12.15,9
2023-06-05,Special_1_A,8.18,17
2023-06-05,Juice,7.4,10
2023-06-05,Soup,12.55,12
2023-06-05,Special_2_A,6.93,16
2023-06-05,Pasta,9.86,9
2023-06-05,Juice,6.1,13
2023-06-05,Sushi,11.15,22
2023-06-05,Sandwich,11.06,13
2023-06-05,Burger,5.54,17
2023-06-05,Coffee,10.95,27
2023-06-05,Soup,4.7,13
2023-06-05,Taco,7.71,11
2023-06-05,Special_3_B,9.7,14
2023-06-05,Sushi,9.89,14
2023-06-05,Salad,9.63,7
2023-06-05,Special_4_A,7.09,15
2023-06-05,Sushi,8.45,12
2023-06-05,Special_4_B,8.84,6
2023-06-05,Sandwich,4.43,11
2023-06-05,Taco,2.26,14
2023-06-05,Salad,5.39,8
2023-06-05,Pizza,8.55,15
2023-06-05,Pasta,6.97,19
2023-06-05,Salad,5.54,8
2023-06-05,Juice,9.55,12
2023-06-05,Special_5_A,16.95,9
2023-06-05,Coffee,5.9,11
2023-06-05,Sandwich,13.46,16
2023-06-05,Coffee,8.84,4
2023-06-05,Pizza,13.21,6
2023-06-05,Special_6_A,10.15,11
2023-06-05,Salad,5.68,5
2023-06-05,Sushi,3.71,23
2023-06-06,Special_1_B,6.29,14
2023-06-06,Juice,7.53,11
2023-06-06,Special_1_A,8.91,6
2023-06-06,Soup,10.79,11
2023-06-06,Pasta,6.83,13
2023-06-06,Sushi,7.99,8
2023-06-06,Pizza,6.05,13
2023-06-06,Sandwich,11.88,7
2023-06-06,Soup,9.47,6
2023-06-06,Special_2_B,11.24,8
2023-06-06,Salad,9.63,10
2023-06-06,Pasta,7.54,13
2023-06-06,Coffee,11.22,6
2023-06-06,Salad,11.75,13
2023-06-06,Juice,8.92,6
2023-06-06,Taco,7.56,12
2023-06-06,Burger,6.08,15
2023-06-06,Soup,5.1,9
2023-06-06,Special_3_A,5.23,17
2023-06-06,Special_3_B,8.72,4
2023-06-06,Taco,2.66,10
2023-06-06,Special_4_B,9.35,8
2023-06-06,Sushi,7.3,12
2023-06-06,Pizza,7.88,6
2023-06-06,Special_4_A,8.74,13
2023-06-06,Pasta,6.32,13
2023-06-06,Soup,9.6,6
2023-06-06,Salad,6.41,6
2023-06-06,Coffee,6.19,8
2023-06-06,Soup,4.87,18
2023-06-06,Special_5_A,13.95,7
2023-06-06,Special_5_B,3.59,6
2023-06-06,Juice,9.81,7
2023-06-06,Burger,11.88,4
2023-06-06,Sushi,12.88,15
2023-06-06,Pasta,5.8,9
2023-06-06,Coffee,10.65,3
2023-06-06,Taco,11.48,14
2023-06-06,Juice,5.72,8
2023-06-06,Special_6_B,12.28,10
2023-06-06,Sushi,3.47,19
2023-06-06,Pizza,13.29,9
2023-06-06,Salad,5.54,5
2023-06-07,Pizza,5.75,7
2023-06-07,Special_1_B,7.18,12
2023-06-07,Sushi,7.49,15
2023-06-07,Burger,7.45,10
2023-06-07,Pasta,7.62,20
